ItemName	ItemURL	PriceData	Rating	RatingCount
Delta Electronics (Americas) Ltd. ITG80H Delta BreezIntegrity Series 80 CFM Fan w/Adj. Humidity, 11.3 W, 1.5 Sones, Dual Speed & Humidity Sensor	/Delta-Products-Corporation-ITG80H-BreezIntegrity/dp/B01N6ZXI5Q/ref=sr_1_5013?dchild=1&qid=1612856256&s=pc&sr=1-5013		4.5 out of 5 stars	19
S-Union FR610 WU136 PW116 67T67 RM112 R224M 235W Power Supply Compatible for Dell Optiplex 580 760 780 960 980 SFF Systems, Model Numbers H235P-00 L235P-01 L235P-00 H235E-00 F235E-00 L235ES-00	/S-Union-FR610-PW116-H235P-00-L235P-01/dp/B07216SRLG/ref=sr_1_5014?dchild=1&qid=1612856256&s=pc&sr=1-5014	$31.99	4.4 out of 5 stars	77
Sapphire 11265-07-20G Radeon Nitro+ Rx 580 4GB GDDR5 Dual HDMI/ DVI-D/ Dual DP with Backplate (UEFI) PCI-E Graphics Card	/Sapphire-11265-07-20G-Radeon-Backplate-Graphics/dp/B06ZZGXTTK/ref=sr_1_5015?dchild=1&qid=1612856256&s=pc&sr=1-5015		4.3 out of 5 stars	114
EKWB EK-Velocity CPU Waterblock, Digital RGB, Intel CPU, Nickel/Plexi	/EKWB-EK-Velocity-Waterblock-Digital-Nickel/dp/B07L9YR1H3/ref=sr_1_5016?dchild=1&qid=1612856256&s=pc&sr=1-5016	$154.99	4.4 out of 5 stars	54
EZDIY-FAB 120mm Computer Case Fan,Motherboard Aura Sync Fan,High Airflow,Speed Adjustable,Addressable RGB Fan for 10-Port Fan Hub and Remote-3 Pack	/EZDIY-FAB-Motherboard-Adjustable-Addressable-Remote-3/dp/B07XBSJYFH/ref=sr_1_5017?dchild=1&qid=1612856256&s=pc&sr=1-5017	$27.99	4.4 out of 5 stars	99
Avolusion Portable Slim USB 3.0 External Hard Drive (NTFS Pre-Formatted, for Windows OS Laptop, Desktop, Tablet) - 2 Year Warranty (500GB)	/Avolusion-Portable-External-Pre-Formatted-Windows/dp/B07TBBGR8T/ref=sr_1_5018?dchild=1&qid=1612856256&s=pc&sr=1-5018	$29.99	4.4 out of 5 stars	80
ClonerAlliance Flint 4KP, 4K Passthrough and Live Commentary Video Capture Device. Ultra Low Latency. 1080p 60fps for Gaming Consoles, Camcorder, DSLR	/ClonerAlliance-Passthrough-Commentary-Latency-Camcorder/dp/B07FF52DT4/ref=sr_1_5019?dchild=1&qid=1612856256&s=pc&sr=1-5019	$161.99	4.2 out of 5 stars	66
TeamProfitcom Molex LP4 Male ATX Power Supply to CPU 8(4+4) Pin EPS-12V Converter Adapter Cable Braided Sleeved 20 inches	/TeamProfitcom-EPS-12V-Converter-Adapter-Braided/dp/B08CY2NMRP/ref=sr_1_5020?dchild=1&qid=1612856256&s=pc&sr=1-5020	$11.99	4.4 out of 5 stars	40
Audio Adaptor Board for Teensy 4.0	/Audio-Adaptor-Board-Teensy-4-0/dp/B07Z6NW913/ref=sr_1_5019?dchild=1&qid=1612856259&s=pc&sr=1-5019	$19.80	4.5 out of 5 stars	31
Enclosed Type SMPS 350.4W 24V 14.6A LRS-350-24 Meanwell AC-DC Single Output Switching Power Supply LRS-350Series Mean Well Power Source	/Enclosed-LRS-350-24-Meanwell-Switching-LRS-350Series/dp/B07BK27V4W/ref=sr_1_5020?dchild=1&qid=1612856259&s=pc&sr=1-5020	$29.49	4.4 out of 5 stars	5
ASUS Z10PA-D8(ASMB8-IKVM) Dual LGA2011-v3/ Intel C612 PCH/ DDR4/ SATA3&USB3.0/ M.2/ V&2GbE/ SSI EED Server Motherboard	/ASUS-Z10PA-D8-ASMB8-IKVM-LGA2011-v3-Motherboard/dp/B00O1A68NS/ref=sr_1_5021?dchild=1&qid=1612856259&s=pc&sr=1-5021	$399.99	4.4 out of 5 stars	14
SJTwo (SJ2) - SJSU	/Generic-SJTwo-SJ2-SJSU/dp/B08G9LRPZ8/ref=sr_1_5022?dchild=1&qid=1612856259&s=pc&sr=1-5022	$50.00	5.0 out of 5 stars	1
Fugetek 12V DC Brushless Blower Cooling Fan, HT-07530D12, 75x75x30mm, 2pin, Dual Ball Bearing, Computer Fan, Multi Use, Black, US Support	/Fugetek-Brushless-HT-07530D12-75x75x30mm-Computer/dp/B00B2ARV22/ref=sr_1_5023?dchild=1&qid=1612856259&s=pc&sr=1-5023	$9.99 $17.95	4.2 out of 5 stars	549
CY USB 3.0 20pin Male to Female Extension Adapter for Motherboard Mainboard Down Angled 90 Degree	/Female-Extension-Adapter-Motherboard-Mainboard/dp/B07FTB1PXX/ref=sr_1_5024?dchild=1&qid=1612856259&s=pc&sr=1-5024	$6.88	4.1 out of 5 stars	478
Silverstone Technology ET700-MG 700 Watt Fully Modular Plus Gold ATX Power Supply with Flat Black Flex Cables and Improved Capacitors (SST-ET700-MG)	/Silverstone-Technology-ET700-MG-Capacitors-SST-ET700-MG/dp/B0844JW1M6/ref=sr_1_5025?dchild=1&qid=1612856259&s=pc&sr=1-5025	$102.55	4.3 out of 5 stars	120
NZXT Kraken Z73 360mm - RL-KRZ73-01 - AIO RGB CPU Liquid Cooler - Customizable LCD Display - Improved Pump - Powered by CAM V4 - RGB Connector - AER P 120mm Radiator Fans (3 Included)	/NZXT-Kraken-Z73-360mm-Customizable/dp/B084HMGKWT/ref=sr_1_5026?dchild=1&qid=1612856259&s=pc&sr=1-5026		4.6 out of 5 stars	369
Sony PS3 Disc Drive Replacement/ PS3 Bluray Drive with Laser (KES-400A/ KEM-400AAA) Models (20, 40, 60 GB) + Nextec T10 Screwdriver	/Sony-PS3-Bluray-Drive-Screwdriver/dp/B00E0L35CU/ref=sr_1_5027?dchild=1&qid=1612856259&s=pc&sr=1-5027	$29.90	4.2 out of 5 stars	348
Timetec Hynix IC 32GB Compatible for Apple DDR4 2666MHz for Mid 2020 iMac (20,1/20,2) / Mid 2019 iMac (19,1) 27-inch w/Retina 5K Display, Late 2018 Mac Mini (8,1) PC4-21300/PC4-21333 SODIMM MAC RAM	/Timetec-Compatible-27-inch-Display-PC4-21300/dp/B07YXCJVTH/ref=sr_1_5028?dchild=1&qid=1612856259&s=pc&sr=1-5028	$119.99	4.6 out of 5 stars	47
Samsung DE92-02588G Assy Pcb Main	/Samsung-DE92-02588G-Assy-Pcb-Main/dp/B00T7AGZZI/ref=sr_1_5029?dchild=1&qid=1612856259&s=pc&sr=1-5029		3.9 out of 5 stars	41
G-Technology 12TB StudioRAID Enterprise Class Spare Module - 0G06035	/G-Technology-Studioraid-Enterprise-Class-Module/dp/B07RBBQCMN/ref=sr_1_5030?dchild=1&qid=1612856259&s=pc&sr=1-5030	$649.95		
"600GB 10K SAS 2.5"" SAS Hard Drive FITS DELL Server R610 R620 R630 R710 R720 R730 R310 R410 R510 T610 T710 R910 R810 R720XD R730XD 6Gb/s (Renewed)"	/600GB-Server-R720XD-R730XD-Renewed/dp/B07W81KPZV/ref=sr_1_5033?dchild=1&qid=1612856259&s=pc&sr=1-5033	$29.95 $62.00	4.7 out of 5 stars	27
DIN Rail Mount Bracket for Raspberry Pi 1A+ 1B+ 2B 3B 3B+ 4B Zero, UNO Mega-2560 BeagleBone Black	/Rail-Mount-Bracket-Raspberry-Arduino/dp/B07H8HSGXF/ref=sr_1_5034?dchild=1&qid=1612856259&s=pc&sr=1-5034	$18.99	4.6 out of 5 stars	55
upHere 6-Pack 120mm 3-Pin High Airflow Quiet Edition Blue LED Case Fan for PC Cases, CPU Coolers, and Radiators T3BE3-6	/upHere-Airflow-Coolers-Radiators-T3BE3-6/dp/B07HK51G63/ref=sr_1_5035?dchild=1&qid=1612856259&s=pc&sr=1-5035	$28.99	4.4 out of 5 stars	42
Antec Katana RGB Memory, 16GB (2x8GB) DDR4 3600 (PC4-28800) C18 Desktop	/Antec-Katana-Memory-PC4-28800-Desktop/dp/B08DRJ2VYQ/ref=sr_1_5036?dchild=1&qid=1612856259&s=pc&sr=1-5036	$129.99	4.5 out of 5 stars	9
KEYESTUDIO 37 in 1 Sensor Kit 37 Sensor Starter Kit for Arduino Raspberry Pi Programming Project, Electronics Components STEM Education Set for Kids Teens Adults + Tutorial	/KEYESTUDIO-Sensor-Arduino-Raspberry-Micro/dp/B016KIXSMM/ref=sr_1_5037?dchild=1&qid=1612856259&s=pc&sr=1-5037	$36.99	4.2 out of 5 stars	25
HITACHI 0F14683 Ultrastar A7K4000 4TB 7200 RPM 64MB cache SATA 6.0Gb/s 3.5 internal hard drive (Bare Drive) (Renewed)	/HITACHI-Ultrastar-internal-Certified-Refurbished/dp/B07HMLZBFG/ref=sr_1_5038?dchild=1&qid=1612856259&s=pc&sr=1-5038	$59.88	4.7 out of 5 stars	35
Zalman ZSYNC RGB Controller	/Zalman-Controller-addressable-connectors-motherboards/dp/B084ZYD58L/ref=sr_1_5039?dchild=1&qid=1612856259&s=pc&sr=1-5039	$17.99	3.2 out of 5 stars	87
AMD Radeon HD 7570 1GB GDDR5 PCIe x16 DVI DisplayPort Video Card Dell 4C5DK Low Profile (Renewed)	/Radeon-DisplayPort-Dell-Profile-Renewed/dp/B07QQ3G1Y8/ref=sr_1_5040?dchild=1&qid=1612856259&s=pc&sr=1-5040	$37.99 $78.02	4.1 out of 5 stars	24
QNAP TVS-h1688X-W1250-32G High-Speed Media NAS with Intel Xeon W-1250 CPU and Two 10GbE Ports	/QNAP-TVS-h1688X-W1250-32G-High-Speed-Media-W-1250/dp/B08LD17N2P/ref=sr_1_5041?dchild=1&qid=1612856259&s=pc&sr=1-5041	$3,122.36$3,122.36		
4Pcs ESP8266 Serial Wifi Module ESP-01 Updated Wireless Transceiver Board 3.3V for Arduino	/ESP8266-Updated-Wireless-Transceiver-Arduino/dp/B07H1W6DJZ/ref=sr_1_5042?dchild=1&qid=1612856259&s=pc&sr=1-5042	$11.99	4.3 out of 5 stars	67
SunFounder 4 Channel 5V Relay Shield Module for Arduino R3 MEGA 2560 1280 DSP ARM PIC AVR STM32 Raspberry Pi	/SunFounder-Channel-Shield-Arduino-Raspberry/dp/B00E0NSORY/ref=sr_1_5043?dchild=1&qid=1612856259&s=pc&sr=1-5043	$7.79	4.6 out of 5 stars	653
LG WH16NS40 16X Super Multi M-Disc Blu-Ray BDXL DVD CD Internal Burner Writer Drive + Free 1pk Mdisc BD + Nero Software + Cables & Mounting Screws	/LG-WH16NS40-Internal-Software-Mounting/dp/B00VXK7MYI/ref=sr_1_5044?dchild=1&qid=1612856259&s=pc&sr=1-5044	$74.00 $91.00	4.4 out of 5 stars	143
VisionTek Products Radeon 6350 SFF 1GB DDR3 3M DMS59 with 2X DVI-I to VGA Adapter Graphics Cards 900456	/VisionTek-Products-Adapter-Graphics-900456/dp/B006V2IZBM/ref=sr_1_5043?dchild=1&qid=1612856263&s=pc&sr=1-5043	$78.00	4.5 out of 5 stars	50
MELIFE 2 Pack for ESP32 D1 Mini ESP-32 WiFi+Bluetooth Development Module Board Base on ESP8266 Fully Functional for Arduino Compatible with WeMos D1 Mini	/MELIFE-Bluetooth-Development-Functional-Compatible/dp/B08FWXFSVN/ref=sr_1_5044?dchild=1&qid=1612856263&s=pc&sr=1-5044	$15.99	4.4 out of 5 stars	21
MELIFE 2 Pack ESP32-DevKitC core Board for ESP32 Development Board ESP32-WROOM-32U for Arduino IDE	/MELIFE-ESP32-DevKitC-Development-ESP32-WROOM-32U-Arduino/dp/B0811KLGDD/ref=sr_1_5045?dchild=1&qid=1612856263&s=pc&sr=1-5045	$14.25	4.4 out of 5 stars	83
Cryorig H7 Tower Cooler	/Cryorig-CR-H7A-H7-Tower-Cooler/dp/B00S7YA5FQ/ref=sr_1_5046?dchild=1&qid=1612856263&s=pc&sr=1-5046	$85.00 $96.84	4.6 out of 5 stars	1,223
MSI Nvidia GeForce GTX 1660Ti Gaming X 6G Graphics Card 6 GB GDDR6, 1875 Hz, RGB Mystic Light, 3x DisplayPort, HDMI, Dual Fan Cooling System	/MSI-GeForce-Graphics-Official-Domestic/dp/B07NW97P21/ref=sr_1_5047?dchild=1&qid=1612856263&s=pc&sr=1-5047	$808.00	4.7 out of 5 stars	452
Anidees AI Crystal Cube Mesh Front Panel AR V3 Dual Chamber Tempered Glass EATX / ATX PC Gaming Case w/ 5 RGB PWM Fans / 2 LED Strips - Black AI-CL-Cube-MAR3	/Anidees-Crystal-Chamber-Tempered-Gaming/dp/B07NWHFMXP/ref=sr_1_5048?dchild=1&qid=1612856263&s=pc&sr=1-5048	$179.90	4.6 out of 5 stars	120
Elgato Game Capture HD60 - Next Generation Gameplay Sharing for Playstation 4, Xbox One & Xbox 360, 1080p Quality with 60 fps	/Elgato-Game-Capture-HD60-Playstation/dp/B00MIQ40JQ/ref=sr_1_5049?dchild=1&qid=1612856263&s=pc&sr=1-5049	$294.35	4.5 out of 5 stars	2,909
REDSTORM Video Capture Card, Audio Video Capture Card, HDMI Capture Card 4K Game Capture Card Recorder to DSLR Camcorder Action Cam for Capture Device Live Streaming, Gaming, Teaching, Conference	/REDSTORM-Recorder-Camcorder-Streaming-Conference/dp/B08RDK64N9/ref=sr_1_5050?dchild=1&qid=1612856263&s=pc&sr=1-5050	$27.99	5.0 out of 5 stars	2
"DELL ENTERPRISE CLASS 4TB 7.2K RPM SAS 3.5"" 6Gbps HARD DRIVE W/TRAY FOR PowerEdge R210 II R220 R310 R320 R410 R415 R420 R510 R515 R520 R710 R720 R720XD T110 II T310 T320 T410 T420 T620 T710"	/ENTERPRISE-CLASS-6Gbps-PowerEdge-R720XD/dp/B012RACVRK/ref=sr_1_5051?dchild=1&qid=1612856263&s=pc&sr=1-5051	$119.99	3.7 out of 5 stars	16
upHere 120mm RGB Case Fan Remote Control High Airflow Long Life for Computer Cases Cooling,3-Pack,NK1206-3-01	/upHere-Control-Airflow-Computer-NK1206-3-01/dp/B08H843MP5/ref=sr_1_5052?dchild=1&qid=1612856263&s=pc&sr=1-5052	$19.99	4.4 out of 5 stars	4
HMABAGR7A4R4N-VN Hynix Replacement 128GB DDR4-2666 PC4-21300 ECC Registered Memory by NEMIX RAM	/HMABAGR7A4R4N-VN-Replacement-DDR4-2666-PC4-21300-Registered/dp/B08TDXKDHP/ref=sr_1_5053?dchild=1&qid=1612856263&s=pc&sr=1-5053	$929.99		
Western Digital WD5000AVDS 500GB 5400RPM 32MB Cache SATA 3.0Gb/s 3.5inch Internal Hard Drive (for Desktop PC, Surveillance Storage) (Renewed)	/Western-Digital-WD5000AVDS-Internal-Surveillance/dp/B081G7DWF9/ref=sr_1_5054?dchild=1&qid=1612856263&s=pc&sr=1-5054	$18.88	4.4 out of 5 stars	92
ZMAX Package Tray with Cover fit 50PCs Long DIMM (DDR, DDR2, DDR3, DDR4 Desktop OR Server) ESD Package - Pack of 2	/ZMAX-Package-Cover-Desktop-Server/dp/B07LG4WMC2/ref=sr_1_5057?dchild=1&qid=1612856263&s=pc&sr=1-5057	$14.99	4.2 out of 5 stars	36
upHere 120mm White Case Fan 3-Pin High Airflow Long Life Colorful LED for Computer Cases Cooling,3-Pack,NT12CF3	/upHere-Airflow-Colorful-Computer-Cooling/dp/B08JLJSZ9N/ref=sr_1_5058?dchild=1&qid=1612856263&s=pc&sr=1-5058	$16.99	4.2 out of 5 stars	9
Charge guard-Select	/ChargeGuard-Select-Vehicle-Management-System/dp/B00B62LFNM/ref=sr_1_5059?dchild=1&qid=1612856263&s=pc&sr=1-5059	$75.00	4.9 out of 5 stars	18
Zotac ZT-P10800H-10P Video Card	/ZOTAC-ZT-P10800H-10P-Zotac-Video-Card/dp/B01N11KVI8/ref=sr_1_5060?dchild=1&qid=1612856263&s=pc&sr=1-5060		4.4 out of 5 stars	38
IOGEAR 4-Port Cinema 4K DisplayPort KVMP Switch with HDMI and DisplayPort Out USB 3.0 and RS-232, w/Full Set of Cables (TAA) GCS1934M	/IOGEAR-4-Port-DisplayPort-Switch-GCS1934M/dp/B07933YBB2/ref=sr_1_5061?dchild=1&qid=1612856263&s=pc&sr=1-5061	$372.23 $392.99	3.4 out of 5 stars	69
"Samsung SM863a MZ-7KM1T9N 1.92TB 2.5"" SATA 6Gb/s Internal SSD"	/Samsung-SM863a-MZ-7KM1T9N-1-92TB-Internal/dp/B01N7E1RGU/ref=sr_1_5062?dchild=1&qid=1612856263&s=pc&sr=1-5062	$445.00	4.5 out of 5 stars	2
Nvidia Tesla K80 24GB GDDR5 CUDA Cores Graphic Cards	/Nvidia-Tesla-GDDR5-Cores-Graphic/dp/B00Q7O7PQA/ref=sr_1_5063?dchild=1&qid=1612856263&s=pc&sr=1-5063	$510.00	3.9 out of 5 stars	29
Padarsey PCIe 3 Ports 1394A Firewire Expansion Card, PCI Express (1X) to External IEEE 1394 Adapter Controller (2 x 6 Pin + 1 x 4 Pin) with Low Profile Bracket for Desktop PC and DV Connection	/Padarsey-Firewire-Expansion-Controller-Connection/dp/B07PHJKSF1/ref=sr_1_5064?dchild=1&qid=1612856263&s=pc&sr=1-5064	$18.99	4.3 out of 5 stars	130
Thermal Grizzly Hydronaut High Performance Thermal Paste - 1g	/Thermal-Grizzly-Hydronaut-Performance-Grease/dp/B017SBFHGA/ref=sr_1_5065?dchild=1&qid=1612856263&s=pc&sr=1-5065	$8.69	4.6 out of 5 stars	942
"OWC 1.0TB Mercury Electra 3G SSD, 2.5"" Serial-ATA 7mm Solid State Drive"	/OWC-1-0TB-Mercury-Electra-Serial-ATA/dp/B074ZP9BRG/ref=sr_1_5066?dchild=1&qid=1612856263&s=pc&sr=1-5066	$127.99	4.2 out of 5 stars	33
Blu Ray External 3D Drive, USB 3.0 & Type C Optical Blu Ray Portable Aluminum Slim Disk Player Reader for Windows XP/7/8/10, MacOS, Linux for MacBook, Laptop, Desktop (Black)	/External-Optical-Portable-Aluminum-Windows/dp/B07WYH6RQ8/ref=sr_1_5067?dchild=1&qid=1612856263&s=pc&sr=1-5067	$90.99	4.1 out of 5 stars	65
GODSHARK Bottom Base Rubber Feet Foot Pad for Apple MacBook Pro & MacBook Retina A1398 A1425 A1502 (MacBook Retina 2012+)	/GODSHARK-Bottom-Rubber-MacBook-Retina/dp/B08PNSHQX7/ref=sr_1_5068?dchild=1&qid=1612856263&s=pc&sr=1-5068	$6.99	5.0 out of 5 stars	6
S-Union New Replacement CPU Cooling Fan for HP ProLiant DL360 G8 DL360E G8 DL360P G8 Fan Module 654752-002 654752-003 732136-001 697183-002 697183-003 GFM0412SS	/S-Union-Replacement-654752-002-654752-003-732136-001/dp/B07R1WH4H6/ref=sr_1_5067?dchild=1&qid=1612856266&s=pc&sr=1-5067	$16.99	4.8 out of 5 stars	26
"BEYIMEI M.2 NGFF to SATA Adapter,M.2 NGFF SSD to 2.5"" sata III ssd Drives, SATA B-M Key M.2 SSD to 2.5 SATA 6gb / s Adapter, Supports M.2 NGFF 2280, 2260, 2242, 2230"	/BEYIMEI-NGFF-Adapter-Drives-Supports/dp/B0836F783C/ref=sr_1_5068?dchild=1&qid=1612856266&s=pc&sr=1-5068	$18.99	4.3 out of 5 stars	25
HP 1012 G2 Protective Case for Tablet (Housse, HP, Elite x2 1012 G2, 317 g, Black/Silver) (1HM07AA)	/HP-Elite-1012-Protective-Case/dp/B075355F6R/ref=sr_1_5069?dchild=1&qid=1612856266&s=pc&sr=1-5069	$22.41	4.1 out of 5 stars	85
Wathai Off-White 100pcs 10x10x1mm Thermal pad for GPU CPU PS3 PS2 Heatsink Cooling Silicone Pad	/Wathai-Off-White-10x10x1mm-Heatsink-Silicone/dp/B07N376ZPN/ref=sr_1_5070?dchild=1&qid=1612856266&s=pc&sr=1-5070	$8.99 $10.99	4.5 out of 5 stars	222
Mushkin Essentials – DDR4 Laptop DRAM – 32GB (2x16GB) SODIMM Memory Kit – 2400MHz (PC4-19200) CL-17 – 260-pin 1.2V Notebook RAM – Dual-Channel – Low-Voltage – (MES4S240HF16GX2)	/Mushkin-Essentials-Dual-Channel-Low-Voltage-MES4S240HF16GX2/dp/B06WW6RLKC/ref=sr_1_5071?dchild=1&qid=1612856266&s=pc&sr=1-5071	$136.99	5.0 out of 5 stars	7
LeFix Replacement Non-Backlit Keyboard (with Frame) for Dell Inspiron 15 3542 3543 3551 3552 5542 5545 5547 5755 5551 5558 5552 5758 5759 7557 7559 5559| 17 5000 5748 5749 5755 5758 5759 Series	/LeFix-Replacement-Non-Backlit-Keyboard-Inspiron/dp/B077682RHH/ref=sr_1_5072?dchild=1&qid=1612856266&s=pc&sr=1-5072	$14.99	4.4 out of 5 stars	132
PANMAX Audio Video Capture Cards 4k Cam Link 1080P HDMI to USB 2.0 Record VIA DSLR Camcorder Action Cam Computer Capture Device for Streaming, Live Broadcasting, Video Conference, Teaching, Gaming	/PANMAX-Camcorder-Streaming-Broadcasting-Conference/dp/B08R1RWSPT/ref=sr_1_5073?dchild=1&qid=1612856266&s=pc&sr=1-5073	$5.99	4.4 out of 5 stars	21
Lite-On 24x SATA Internal DVD/RW Optical Drives IHAS324-17 Black	/Lite-Internal-Optical-Drives-IHAS324-17/dp/B00N9JEZCI/ref=sr_1_5074?dchild=1&qid=1612856266&s=pc&sr=1-5074	$30.60 $32.99	4.6 out of 5 stars	183
"GKanMore G1/4"" Male to Female Extender Fitting, 90 Degree Rotary Fitting Adapter for Computer Water Cooling System, Black, Pack of 4"	/GKanMore-Extender-Fitting-Adapter-Computer/dp/B07PXLJXZ8/ref=sr_1_5075?dchild=1&qid=1612856266&s=pc&sr=1-5075	$16.88	4.6 out of 5 stars	58
LINKUP - Flexible SLI Bridge GPU Cable Extreme High-Speed Technology Premium Shielding 85 ohm Design for NVIDIA GPUs Graphic Cards - [4 cm]	/LINKUP-High-Speed-Twin-axial-Technology-Shielding/dp/B07SZ9CH53/ref=sr_1_5076?dchild=1&qid=1612856266&s=pc&sr=1-5076	$13.96	4.3 out of 5 stars	232
"Dell Precision 3551 15.6"" Mobile Workstation - Intel Core i7 i7-10750H 2.6GHz"	/Dell-Precision-3551-Mobile-Workstation/dp/B08B44XV48/ref=sr_1_5077?dchild=1&qid=1612856266&s=pc&sr=1-5077			
Pinfox 12V DC 120mm Quiet Cooling Fan Silent, Variable Speed Control by 5V to 12V Input, Dual Ball Bearings 3 Pin for PC Computer Case, Home Theater Cabinet, Receiver DVR Xbox, Incubator	/Variable-Bearings-Computer-Receiver-Incubator/dp/B072NCYQRY/ref=sr_1_5078?dchild=1&qid=1612856266&s=pc&sr=1-5078	$12.99	4.5 out of 5 stars	107
Thermalright TF4 Thermal Compound Paste 9.5 W/mK, Carbon Based High Performance Heatsink Paste, CPU for All Coolers, 1.5 Grams with Tool	/TF4-Compound-Performance-Heatsink-Interface/dp/B07K46P757/ref=sr_1_5081?dchild=1&qid=1612856266&s=pc&sr=1-5081	$9.99	4.6 out of 5 stars	411
SUNMALL Keyboard Replacement with Frame Compatible with Dell Inspiron 14R N4110 N4120 M4110 N4050 N5040 N5050 M5040 M5050, VOSTRO 1440 1445 1450 1550 2420 2520 3350 3450 3460 3550 3555 3560	/SUNMALL-Keyboard-Replacement-Inspiron-Warranty/dp/B01N9FLPH4/ref=sr_1_5082?dchild=1&qid=1612856266&s=pc&sr=1-5082	$12.75	4.5 out of 5 stars	168
CMC TECH 5.2V@3.5A 17.5Watt Power Over Ethernet (POE) HAT for Raspberry Pi 4 Model B and Pi 3 Model B+ IEEE 802.3af or 802.3at PoE Network Standard Compliant (Non-Isolated)	/CMC-TECH-17-5Watt-Raspberry-Compliant/dp/B081C1TW3C/ref=sr_1_5083?dchild=1&qid=1612856266&s=pc&sr=1-5083	$18.92	4.0 out of 5 stars	42
GIGABYTE GeForce RTX 3070 Vision OC DirectX 12 Graphics Card, 8GB 256-Bit GDDR6, PCI Express 4.0, WINDFORCE 3X Cooling System, RGB Fusion 2.0, 2 x HDMI 2.1 2 x DisplayPort 1.4a w/ Mytrix HDMI Cable	/GIGABYTE-GeForce-Graphics-WINDFORCE-DisplayPort/dp/B08TGLK6T4/ref=sr_1_5084?dchild=1&qid=1612856266&s=pc&sr=1-5084			
Aluminum Large Heatsink 4.72'' x 2.72'' x 1.06'' inch /120 x 69 x 27 mm Heat Sink Cooling Black Oxide Radiator 22 Fin for Computer LED Power	/Aluminum-Heatsink-120x69x27-Radiator-Computer/dp/B082BD2GB1/ref=sr_1_5085?dchild=1&qid=1612856266&s=pc&sr=1-5085	$11.99	4.8 out of 5 stars	24
Deal4GO DC Power Jack Cable Harness Replacement for Dell Inspiron 15 5570 5575 17 5770 5775 P35E P35E001 02K7X2 2K7X2 DC301011B00	/Deal4GO-Harness-Replacement-Inspiron-DC301011B00/dp/B081XB3LYD/ref=sr_1_5086?dchild=1&qid=1612856266&s=pc&sr=1-5086	$7.15	4.3 out of 5 stars	22
Thermaltake AH T200 Pink Helicopter Styled Open Frame Tempered Glass Swing Door USB3.1 (Gen.2) Type-C m-ATX Micro Case CA-1R4-00SAWN-00, Pink	/Thermaltake-Helicopter-Styled-Tempered-CA-1R4-00SAWN-00/dp/B08NXYG26J/ref=sr_1_5087?dchild=1&qid=1612856266&s=pc&sr=1-5087	$169.99		
Replacement Keyboard for Dell Inspiron 15 3000 Series 3541 3542 3543 3552 3553 3558 3559&5000 Series 5542 5543 5545 5547 5548 5552 5557 5558 5559 | 17 5000 Series 5748 5749 5755 5758 5759 No Backlight	/Keyboard-Dell-Inspiron-3000-Backlight/dp/B01MU9W2CJ/ref=sr_1_5088?dchild=1&qid=1612856266&s=pc&sr=1-5088	$16.99	3.8 out of 5 stars	66
SanDisk 1TB Extreme Portable External SSD - USB-C, USB 3.1 - SDSSDE60-1T00-G25 and 256GB Ultra Fit USB 3.1 Flash Drive	/SanDisk-Extreme-Portable-External-SDSSDE60-1T00-G25/dp/B07RB7BMB6/ref=sr_1_5089?dchild=1&qid=1612856266&s=pc&sr=1-5089	169.48	5.0 out of 5 stars	31
External Hard Drive,1TB 2TB Portable Hard Drive for PC, Laptop and Mac (2TB Blue)	/External-Hard-Drive-Portable-Laptop/dp/B08RHTJVHT/ref=sr_1_5090?dchild=1&qid=1612856266&s=pc&sr=1-5090	$49.51	5.0 out of 5 stars	1
Heatsink Fan for DaHua DVR Fan,HDCVI Camera Fan,DAHUA DVR 5V Motherboard Fan, 5V DAHUA Fan, 2Wire 2Pin Cooler Fan (Shell Fan)	/Heatsink-DaHua-Camera-motherboard-Cooler/dp/B075D5SK1R/ref=sr_1_5091?dchild=1&qid=1612856266&s=pc&sr=1-5091	$13.98	4.4 out of 5 stars	123
SilverStone Technology PF360-ARGB Permafrost 360mm All in One Multi-Chamber Addressable RGB CPU Liquid Cooler Supports Intel/AMD, SST-PF360-ARGB	/SilverStone-Technology-Multi-Chamber-Addressable-SST-PF360-ARGB/dp/B07YP78445/ref=sr_1_5092?dchild=1&qid=1612856266&s=pc&sr=1-5092	$129.99	4.3 out of 5 stars	69
BestDuplicator 2 Target (1 to 2) 24X SATA DVD Duplicator Built-in LG Burner DVD Burner (128MB Buffer) + Free Nero 10 Multimedia Suite Essentials CD/DVD Burner Software - Professional DVD CD Duplication Copier Machine	/Bestduplicator-BD-LG-2T-Target-Duplicator-Built/dp/B00CFXSU7K/ref=sr_1_5091?dchild=1&qid=1612856270&s=pc&sr=1-5091	$184.84	4.3 out of 5 stars	89
WD 1TB Black My Passport Ultra Portable External Hard Drive - USB 3.0 - WDBGPU0010BBK-NESN	/Black-Passport-Ultra-Portable-External/dp/B00W8XXRPM/ref=sr_1_5092?dchild=1&qid=1612856270&s=pc&sr=1-5092	$119.20	4.6 out of 5 stars	6,388
